"title","artists","date","duration","genre","award","nation"
"We Are the World","USA for Africa","7 marzo 1985","6:22 (versione ridotta),,7:19 (versione estesa)","Pop,,Gospel","oro","it"
"Weekend","Club Dogo","2 giugno 2014","3:40","Pop rap","oro","it"
"We Wanna","Alexandra Stan","8 giugno 2015","3:20","Dance pop","oro","it"
"We Are Golden","Mika","6 settembre 2009","3:57","Glam rock","oro","it"
"White Knuckle Ride","Jamiroquai","30 agosto 2010","3:37","Disco,,Musica house,,Funk","oro","it"
"Whats Poppin","Jack Harlow","21 gennaio 2020","2:19","Hip hop","oro","it"
"We R Who We R","Kesha","22 ottobre 2010","3:24","Elettropop,,Dance pop","oro","it"
"Why'd You Only Call Me When You're High?","Arctic Monkeys","2013","2:44","Funk rock,,Blues rock,,Indie rock,,Rock psichedelico,,Rhythm and blues,,Contemporary R&B","oro","it"
"Whole Lotta Love","Led Zeppelin","11 luglio 1969","5:34","Hard rock,,Rock psichedelico","oro","it"
"Wicked Game","Chris Isaak","8 novembre 1990","","Soft rock,,Torch song","oro","it"
"Work It","Missy Elliott","9 settembre 2002","4:25","Dirty rap,,Rhythm and blues,,Old school hip hop","oro","it"
"Who Wants to Live Forever","Queen","15 settembre 1986","5:17","Rock sinfonico,,Power ballad","oro","it"
"Why Don't You","Gramophonedzie","28 febbraio 2010  1º marzo 2010","2:50","Electro swing,,Nu jazz,,Pop","oro","it"
"Writing's on the Wall","Sam Smith","25 settembre 2015","4:38","Easy listening","oro","it"
"Wild Things","Alessia Cara","2 febbraio 2016","3:08","Pop,,Alternative R&B","oro","it"
"What the Hell","Avril Lavigne","7 gennaio 2011","3:40","Power pop,,Pop rock,,Synth pop","oro","it"
"Who's That Chick?","David Guetta","22 novembre 2010","3:19 (Original Version),,2:47 (Radio Edit)","Electro house,,Musica house,,Dance pop","oro","it"
"WAP","Cardi B","7 agosto 2020","3:07","Hip hop","oro","it"
"Where Is the Love?","Black Eyed Peas,,accreditati come The Black Eyed Peas","4 dicembre 2003","4:32","Conscious hip hop","oro","it"
"What You Know Bout Love","Pop Smoke","9 ottobre 2020  (vedi date di pubblicazione)","2:40","Contemporary R&B","oro","it"
"Yacht","Geolier","3 ottobre 2019","2:00","Hip hop","oro","it"
"Womanizer","Britney Spears","26 settembre 2008","3:46","Elettropop","oro","it"
"Whenever, Wherever","Shakira","27 agosto 2001","3:16","Pop latino,,World music","oro","it"
"Wild Ones","Flo Rida","19 dicembre 2011","3:53","Hip house,,Dance pop","oro","it"
"YMCA","Village People","13 novembre 1978","7:09","Disco","oro","it"
"You & I","One Direction","15 aprile 2014","3:57","Pop","oro","it"
"You're Beautiful","James Blunt","30 maggio 2005   settembre 2005   ","3:34","Soft rock,,Britpop","oro","it"
"Yeah 3X","Chris Brown","25 ottobre 2010","4:01","Dance pop,,Europop,,Electro house","oro","it"
"Work Bitch","Britney Spears","16 settembre 2013","4:07","Electronic dance music","oro","it"
"Yanez","Davide Van De Sfroos","16 febbraio 2011","3:44","Folk rock","oro","it"
"You Weren't There","Lene Marlin","5 settembre 2003","3:29","Pop","oro","it"
"What's My Name?","Rihanna","26 ottobre 2010","4:23","Elettropop","oro","it"
"You're Gonna Go Far, Kid","The Offspring","4 settembre 2008","2:57","Punk revival,,Rock alternativo","oro","it"
"You Give Love a Bad Name","Bon Jovi","23 luglio 1986","3:42","Hair metal,,Hard rock,,Album-oriented rock","oro","it"
"Zeze","Kodak Black","12 ottobre 2018","3:48","Hip hop","oro","it"
"You're Not Alone","Olive","Agosto 1996","4:15","Trip hop","oro","it"
"Wind of Change","Scorpions","gennaio 1991","5:12","Power ballad","oro","it"
"You Make Me","Avicii","30 agosto 2013","3:53","Musica elettronica,,Dance","oro","it"
"Yo x ti, tú x mí","Rosalía,Ozuna","15 agosto 2019","3:21","Reggaeton","oro","it"
"You're the Best Thing About Me","U2","6 settembre 2017","3:45","Pop rock","oro","it"
"Zingarello","Ghali","25 maggio 2018","3:07","Trap","oro","it"
"Youth","Troye Sivan","13 novembre 2015","3:05","Dream pop,,Elettropop","oro","it"
"Yummy","Justin Bieber","3 gennaio 2020","3:30","Contemporary R&B,,Pop,,Trap","oro","it"
"Young Folks","Peter Bjorn and John","7 agosto 2006","4:38 (album version) - 4:05 (single version)","Indie pop","oro","it"
"You Should See Me in a Crown","Billie Eilish","18 luglio 2018","3:00","Pop","oro","it"
"Yesterday / Act Naturally","The Beatles","1965 (ITA)  13 settembre 1965 ( USA )  4 marzo 1966 ( UK ) ( EP )","2:05","Pop barocco","oro","it"
